object+AF8-id,centroids+AF8-x,centroids+AF8-y,aspect+AF8-ratio,area,frames,scores,counted,ground_truth
1,508,1129,9.71681415929204,124074,63,0.42,TRUE,1
1,512,1137,9.31896551724138,125396,64,0.46,TRUE,1
1,517,1156,9.2991452991453,127296,65,0.16,TRUE,1
1,519,1165,9.48275862068966,127600,66,0.85,TRUE,1
1,522,1159,10.2843137254902,106998,67,0.84,TRUE,1
1,526,1156,10.0380952380952,110670,68,0.81,TRUE,1
1,530,1161,9.76146788990826,115976,69,0.81,TRUE,1
1,540,1166,9.88888888888889,115344,70,0.8,TRUE,1
1,552,1193,9.47169811320755,106424,71,0.54,TRUE,1
1,564,1201,9.41747572815534,99910,72,0.56,TRUE,1
1,575,1211,8.75,102060,73,0.24,TRUE,1
1,586,1209,9.98936170212766,88266,74,0.26,TRUE,1
1,591,1212,9.68367346938776,93002,75,0.54,TRUE,1
1,590,1213,9.36,93600,76,0.62,TRUE,1
1,593,1223,9.80208333333333,90336,77,0.7,TRUE,1
1,607,1234,7.66666666666667,17664,78,0.6,TRUE,1
1,619,1233,10.5054945054945,86996,79,0.54,TRUE,1
1,629,1234,10.7078651685393,84817,80,0.67,TRUE,1
1,644,1233,6.82142857142857,21392,81,0.46,TRUE,1
1,659,1228,10.9042553191489,96350,82,0.23,TRUE,1
1,673,1231,10.5520833333333,97248,83,0.41,TRUE,1
1,684,1206,10.8019801980198,110191,84,0.35,TRUE,1
1,696,1197,11.0909090909091,108702,85,0.19,TRUE,1
1,711,1197,10.1809523809524,112245,86,0.14,TRUE,1
1,725,1190,10.378640776699,110107,87,0.17,TRUE,1
1,736,1176,10.247619047619,112980,88,0.53,TRUE,1
1,748,1172,9.84403669724771,116957,89,0.67,TRUE,1
1,759,1161,10.5904761904762,116760,90,0.34,TRUE,1
1,772,1152,9.95454545454546,120450,91,0.45,TRUE,1
1,783,1136,9.01626016260163,136407,92,0.72,TRUE,1
1,788,1125,9.5,123462,93,0.64,TRUE,1
1,797,1113,8.70491803278689,129564,94,0.61,TRUE,1
1,798,1113,9.25454545454545,111980,95,0.65,TRUE,1
1,801,1117,9.06481481481482,105732,96,0.12,TRUE,1
1,807,1119,9.11320754716981,102396,97,0.38,TRUE,1
1,812,1121,9.40196078431373,97818,98,0.12,TRUE,1
1,818,1132,9.55102040816327,91728,99,0.2,TRUE,1
1,831,1133,9.57731958762887,90113,100,0.26,TRUE,1
1,846,1130,9.78125,90144,101,0.51,TRUE,1
1,854,1132,9.89473684210526,89300,102,0.83,TRUE,1
1,865,1131,9.98958333333333,92064,103,0.85,TRUE,1
1,874,1124,10.0421052631579,90630,104,0.85,TRUE,1
1,890,1122,10.3225806451613,89280,105,0.83,TRUE,1
1,905,1120,10.6555555555556,86310,106,0.83,TRUE,1
1,922,1107,11.5454545454545,89408,107,0.77,TRUE,1
1,941,1089,11.4555555555556,92790,108,0.83,TRUE,1
1,958,1069,12.032967032967,99645,109,0.81,TRUE,1
1,974,1059,11.9130434782609,100832,110,0.86,TRUE,1
1,988,1066,12.2282608695652,103500,111,0.83,TRUE,1
1,1002,1067,11.6105263157895,104785,112,0.82,TRUE,1
1,1014,1070,10.87,108700,113,0.77,TRUE,1
1,1026,1084,10.45,104500,114,0.72,TRUE,1
1,1037,1113,12.4186046511628,91848,115,0.56,TRUE,1
1,1045,1130,12.8918918918919,70596,116,0.77,TRUE,1
1,1049,1126,13.3188405797101,63411,117,0.67,TRUE,1
1,1052,1115,14.6290322580645,56234,118,0.64,TRUE,1
1,1056,1040,12.5555555555556,36612,119,0.61,TRUE,1
1,1061,967,13.2380952380952,23352,120,0.66,TRUE,1
8,38,1320,0,0,160,0.39,TRUE,1
8,46,1266,4.63541666666667,42720,161,0.59,TRUE,1
8,58,1060,7.65254237288136,106554,162,0.37,TRUE,1
8,74,1044,5.59863945578231,120981,164,0.36,TRUE,1
8,90,1013,6.55395683453237,126629,165,0.85,TRUE,1
8,103,1006,6.66666666666667,126960,166,0.9,TRUE,1
8,117,1014,6.82089552238806,122476,167,0.89,TRUE,1
8,134,1023,6.95488721804511,123025,168,0.88,TRUE,1
8,150,1009,7.25563909774436,128345,169,0.83,TRUE,1
8,164,988,7.09929078014184,141141,170,0.87,TRUE,1
8,172,975,7.32116788321168,137411,171,0.87,TRUE,1
8,185,966,6.95862068965517,146305,172,0.86,TRUE,1
8,204,972,6.97278911564626,150675,173,0.84,TRUE,1
8,224,989,6.35625,162720,174,0.79,TRUE,1
8,235,1061,5.70860927152318,130162,175,0.75,TRUE,1
8,251,1089,5.98581560283688,119004,176,0.85,TRUE,1
8,266,1111,6.01428571428571,117880,177,0.84,TRUE,1
8,279,1119,6,115926,178,0.85,TRUE,1
8,287,1124,6.5703125,107648,179,0.86,TRUE,1
8,300,1123,6.83064516129032,105028,180,0.87,TRUE,1
8,316,1094,7.464,116625,181,0.82,TRUE,1
8,334,1069,7.43511450381679,127594,182,0.74,TRUE,1
8,346,1091,7.36666666666667,106080,183,0.71,TRUE,1
8,360,1118,6.9016393442623,102724,184,0.79,TRUE,1
8,374,1134,7.025,101160,185,0.85,TRUE,1
8,393,1116,7.12307692307692,120380,186,0.78,TRUE,1
8,404,1135,6.79674796747968,102828,187,0.77,TRUE,1
8,414,1138,7.27966101694915,101362,188,0.77,TRUE,1
8,423,1143,7.76635514018692,88917,189,0.83,TRUE,1
8,433,1143,7.73831775700935,88596,190,0.87,TRUE,1
8,442,1146,7.63888888888889,89100,191,0.8,TRUE,1
8,455,1146,7.77064220183486,92323,192,0.65,TRUE,1
8,467,1144,7.23684210526316,94050,193,0.87,TRUE,1
8,473,1141,7.60714285714286,95424,194,0.86,TRUE,1
8,479,1136,7.4424778761062,95033,195,0.86,TRUE,1
8,485,1131,7.08547008547009,96993,196,0.85,TRUE,1
8,500,1096,6.70289855072464,127650,197,0.74,TRUE,1
8,504,1099,7.06837606837607,96759,198,0.78,TRUE,1
8,511,1092,7.27927927927928,89688,199,0.81,TRUE,1
8,516,1085,7.78846153846154,84240,200,0.86,TRUE,1
8,526,1083,7.70476190476191,84945,201,0.82,TRUE,1
8,533,1076,7.50467289719626,85921,202,0.78,TRUE,1
8,547,1070,7.12389380530973,90965,203,0.46,TRUE,1
8,561,1070,6.98245614035088,90744,204,0.74,TRUE,1
8,590,1024,6.39597315436242,141997,205,0.5,TRUE,1
8,608,1056,6.85365853658537,103689,206,0.42,TRUE,1
8,639,1077,9.04615384615385,38220,207,0.14,TRUE,1
8,657,1105,7.32584269662921,58028,208,0.74,TRUE,1
8,664,1122,6.91089108910891,70498,209,0.53,TRUE,1
8,691,1101,6.47706422018349,76954,210,0.2,TRUE,1
8,714,1080,5.97115384615385,64584,211,0.64,TRUE,1
8,736,1078,6.1588785046729,70513,212,0.56,TRUE,1
8,752,1140,7.23841059602649,165043,213,0.59,TRUE,1
8,771,1165,6.91503267973856,161874,214,0.56,TRUE,1
8,790,1187,5.60714285714286,70336,215,0.3,TRUE,1
8,796,1125,6.71074380165289,98252,216,0.27,TRUE,1
8,803,1091,6.90598290598291,94536,217,0.62,TRUE,1
8,815,1078,6.78688524590164,101016,218,0.13,TRUE,1
8,823,1055,5.94444444444445,69336,219,0.55,TRUE,1
8,842,1091,6.87218045112782,121562,220,0.19,TRUE,1
8,857,1095,7.05737704918033,105042,221,0.35,TRUE,1
8,878,1064,7.26229508196721,108092,222,0.51,TRUE,1
8,907,1053,7.46341463414634,112914,223,0.12,TRUE,1
8,928,1073,6.8828125,112768,224,0.42,TRUE,1
8,957,1138,6.65333333333333,149700,225,0.14,TRUE,1
8,982,1116,6.7741935483871,162750,226,0.4,TRUE,1
8,1001,1176,7.14598540145985,134123,227,0.9,TRUE,1
8,1013,1141,6.61475409836066,98454,228,0.1,TRUE,1
8,1024,1133,6.94736842105263,90288,229,0.31,TRUE,1
8,1031,1136,7.16666666666667,83592,230,0.28,TRUE,1
8,1037,1156,7.57894736842105,68400,231,0.31,TRUE,1
8,1042,1175,8.08235294117647,58395,232,0.54,TRUE,1
8,1044,1188,8.30120481927711,57187,233,0.45,TRUE,1
8,1045,1194,8.20731707317073,55186,234,0.47,TRUE,1
8,1046,1201,8.46753246753247,50204,235,0.45,TRUE,1
8,1048,1205,8.68493150684932,46282,236,0.38,TRUE,1
8,1050,1204,9.22727272727273,40194,237,0.27,TRUE,1
8,1052,1213,9.86885245901639,36722,238,0.28,TRUE,1
8,1054,1202,11.051724137931,37178,239,0.4,TRUE,1
8,1055,1197,11.1551724137931,37526,240,0.44,TRUE,1
8,1056,1202,11.6481481481481,33966,241,0.12,TRUE,1
8,1056,1198,12.1538461538462,32864,242,0.7,TRUE,1
8,1054,1194,11.4915254237288,40002,243,0.53,TRUE,1
8,1053,1168,11.55,41580,244,0.4,TRUE,1
8,1056,1173,13.6041666666667,31344,245,0.22,TRUE,1
8,1060,1205,14.2631578947368,20596,246,0.35,TRUE,1
8,1063,1186,6.05147058823529,111928,247,0.27,TRUE,1
8,1056,1321,11.8653846153846,32084,257,0.19,TRUE,1
9,31,1008,0,0,207,0.64,TRUE,1
9,43,961,7.32584269662921,58028,208,0.78,TRUE,1
9,52,972,6.91089108910891,70498,209,0.77,TRUE,1
9,64,990,6.47706422018349,76954,210,0.83,TRUE,1
9,80,1015,5.97115384615385,64584,211,0.81,TRUE,1
9,101,1022,6.1588785046729,70513,212,0.62,TRUE,1
9,122,1021,7.23841059602649,165043,213,0.78,TRUE,1
9,145,1013,6.91503267973856,161874,214,0.84,TRUE,1
9,165,1004,5.60714285714286,70336,215,0.31,TRUE,1
9,178,988,6.71074380165289,98252,216,0.61,TRUE,1
9,190,992,6.90598290598291,94536,217,0.81,TRUE,1
9,202,978,6.78688524590164,101016,218,0.45,TRUE,1
9,213,981,5.94444444444445,69336,219,0.55,TRUE,1
9,228,995,6.87218045112782,121562,220,0.37,TRUE,1
9,250,1011,7.05737704918033,105042,221,0.77,TRUE,1
9,277,1023,7.26229508196721,108092,222,0.76,TRUE,1
9,307,1029,7.46341463414634,112914,223,0.56,TRUE,1
9,332,1035,6.8828125,112768,224,0.76,TRUE,1
9,357,1030,6.65333333333333,149700,225,0.82,TRUE,1
9,384,1060,6.7741935483871,162750,226,0.8,TRUE,1
9,432,958,6.61475409836066,98454,228,0.86,TRUE,1
9,431,1102,6.94736842105263,90288,229,0.86,TRUE,1
9,464,1013,7.16666666666667,83592,230,0.87,TRUE,1
9,485,966,7.57894736842105,68400,231,0.89,TRUE,1
9,500,955,8.08235294117647,58395,232,0.91,TRUE,1
9,505,943,8.30120481927711,57187,233,0.88,TRUE,1
9,493,1079,8.20731707317073,55186,234,0.89,TRUE,1
9,495,1129,8.46753246753247,50204,235,0.89,TRUE,1
9,500,1143,8.68493150684932,46282,236,0.86,TRUE,1
9,506,1137,9.22727272727273,40194,237,0.87,TRUE,1
9,513,1142,9.86885245901639,36722,238,0.86,TRUE,1
9,518,1031,11.051724137931,37178,239,0.8,TRUE,1
9,518,1149,11.1551724137931,37526,240,0.82,TRUE,1
9,522,1097,11.6481481481481,33966,241,0.8,TRUE,1
9,528,1167,12.1538461538462,32864,242,0.87,TRUE,1
9,527,1207,11.4915254237288,40002,243,0.92,TRUE,1
9,529,1200,11.55,41580,244,0.85,TRUE,1
9,547,1149,13.6041666666667,31344,245,0.68,TRUE,1
9,559,1139,14.2631578947368,20596,246,0.37,TRUE,1
9,560,1124,6.05147058823529,111928,247,0.7,TRUE,1
9,572,1097,5.96062992125984,96139,248,0.47,TRUE,1
9,602,980,3.44274809160305,59081,249,0.13,TRUE,1
19,22,1036,0,0,285,0.77,TRUE,1
19,22,1030,7.8,15795,286,0.87,TRUE,1
19,25,1049,7.05769230769231,19084,287,0.57,TRUE,1
19,39,1081,6.24137931034483,47241,288,0.8,TRUE,1
19,41,1085,6.69879518072289,46148,289,0.13,TRUE,1
19,45,1119,7.37777777777778,59760,290,0.65,TRUE,1
19,48,1110,6.36170212765958,56212,291,0.41,TRUE,1
19,53,1182,7.7962962962963,90936,292,0.61,TRUE,1
19,58,1199,7.70833333333333,111000,293,0.81,TRUE,1
19,68,1216,6.34265734265734,129701,294,0.91,TRUE,1
19,79,1214,5.64197530864198,148068,295,0.92,TRUE,1
19,96,1207,5,163805,296,0.9,TRUE,1
19,123,1203,4.82967032967033,159978,297,0.91,TRUE,1
19,151,1196,4.75956284153005,159393,298,0.91,TRUE,1
19,180,1189,4.83522727272727,149776,299,0.9,TRUE,1
19,205,1185,4.75138121546961,155660,300,0.89,TRUE,1
19,235,1208,3.96517412935323,160197,301,0.88,TRUE,1
19,260,1211,4.07575757575758,159786,302,0.9,TRUE,1
19,281,1212,4.04,161600,303,0.9,TRUE,1
19,299,1217,4.11979166666667,151872,304,0.9,TRUE,1
19,311,1210,4.42021276595745,156228,305,0.91,TRUE,1
19,325,1198,4.41752577319588,166258,306,0.89,TRUE,1
19,336,1175,4.62244897959184,177576,307,0.86,TRUE,1
19,348,1177,4.86187845303867,159280,308,0.87,TRUE,1
19,360,1183,5.12209302325581,151532,309,0.85,TRUE,1
19,367,1188,4.96045197740113,155406,310,0.83,TRUE,1
19,377,1181,4.96666666666667,160920,311,0.77,TRUE,1
19,363,1145,4.17094017094017,228384,312,0.78,TRUE,1
19,380,1133,4.69950738916256,193662,313,0.68,TRUE,1
19,420,1166,5.66666666666667,132651,314,0.82,TRUE,1
19,447,1199,5.19018404907976,137898,315,0.83,TRUE,1
19,462,1209,4.98235294117647,143990,316,0.83,TRUE,1
19,473,1213,4.7816091954023,144768,317,0.86,TRUE,1
19,485,1203,4.73404255319149,167320,318,0.85,TRUE,1
19,501,1191,4.89784946236559,169446,319,0.87,TRUE,1
19,523,1194,4.64021164021164,165753,320,0.92,TRUE,1
19,540,1202,4.53886010362694,169068,321,0.88,TRUE,1
19,550,1216,4.58854166666667,169152,322,0.91,TRUE,1
19,560,1218,4.55384615384615,173160,323,0.93,TRUE,1
19,571,1218,4.36945812807882,180061,324,0.92,TRUE,1
19,584,1222,4.57446808510638,161680,325,0.92,TRUE,1
19,598,1223,4.4974358974359,171015,326,0.93,TRUE,1
19,607,1227,4.27450980392157,177888,327,0.93,TRUE,1
19,618,1222,4.38805970149254,177282,328,0.93,TRUE,1
19,634,1232,4.34536082474227,163542,329,0.85,TRUE,1
19,651,1227,4.45355191256831,149145,330,0.88,TRUE,1
19,654,1223,4.38297872340426,154912,331,0.88,TRUE,1
19,659,1228,4.23958333333333,156288,332,0.88,TRUE,1
19,671,1226,4.16494845360825,156752,333,0.89,TRUE,1
19,682,1210,4.37297297297297,149665,334,0.89,TRUE,1
19,688,1204,4.25806451612903,147312,335,0.9,TRUE,1
19,699,1204,4.27472527472528,141596,336,0.89,TRUE,1
19,714,1198,4.1505376344086,143592,337,0.91,TRUE,1
19,731,1197,4.05235602094241,147834,338,0.91,TRUE,1
19,744,1190,3.90769230769231,148590,339,0.91,TRUE,1
19,760,1195,3.77948717948718,143715,340,0.9,TRUE,1
19,777,1195,3.95287958115183,144205,341,0.91,TRUE,1
19,793,1198,4.09239130434783,138552,342,0.61,TRUE,1
19,805,1197,4.02139037433155,140624,343,0.45,TRUE,1
19,822,1210,4.03333333333333,130680,344,0.75,TRUE,1
19,834,1208,4.05405405405405,138750,345,0.26,TRUE,1
19,847,1215,3.9672131147541,132858,346,0.85,TRUE,1
19,856,1209,3.83248730964467,148735,347,0.87,TRUE,1
19,873,1214,3.86187845303867,126519,348,0.87,TRUE,1
19,888,1212,3.72727272727273,130339,349,0.83,TRUE,1
19,905,1213,3.70833333333333,136704,350,0.85,TRUE,1
19,922,1212,3.88571428571429,119000,351,0.88,TRUE,1
19,931,1209,3.91666666666667,126900,352,0.84,TRUE,1
19,940,1159,4.63934426229508,155367,353,0.85,TRUE,1
19,950,1137,4.21393034825871,170247,354,0.88,TRUE,1
19,969,1148,4.32608695652174,146464,355,0.77,TRUE,1
19,983,1160,3.93650793650794,140616,356,0.85,TRUE,1
19,988,1113,4.43157894736842,159980,357,0.76,TRUE,1
19,1002,1097,5.21935483870968,125395,358,0.85,TRUE,1
19,1010,1186,3.79577464788732,76538,359,0.76,TRUE,1
26,71,1101,0,0,385,0.72,TRUE,1
26,92,1095,7.87068965517241,105908,386,0.88,TRUE,1
26,113,1063,7.43362831858407,94920,387,0.88,TRUE,1
26,133,1025,6.92436974789916,98056,388,0.89,TRUE,1
26,154,1020,6.71074380165289,98252,389,0.83,TRUE,1
26,174,1018,7.41071428571429,92960,390,0.86,TRUE,1
26,198,1028,7.79090909090909,94270,391,0.87,TRUE,1
26,218,1028,7.1025641025641,97227,392,0.86,TRUE,1
26,235,1011,7.41666666666667,86508,393,0.71,TRUE,1
26,252,1020,8.35922330097087,88683,394,0.83,TRUE,1
26,278,1011,7.21929824561404,93822,395,0.89,TRUE,1
26,294,1027,8.76470588235294,91188,396,0.89,TRUE,1
26,309,1035,9.22916666666667,85056,397,0.87,TRUE,1
26,330,1047,8.89108910891089,90698,398,0.79,TRUE,1
26,347,1024,8.65625,79776,399,0.83,TRUE,1
26,367,1020,8.3,83000,400,0.68,TRUE,1
26,385,1017,8.49484536082474,79928,401,0.82,TRUE,1
26,404,1029,8.1010101010101,79398,402,0.72,TRUE,1
26,433,1052,7.78504672897196,89131,403,0.68,TRUE,1
26,459,1064,6.59842519685039,106426,404,0.82,TRUE,1
26,469,1062,7.55652173913044,99935,405,0.84,TRUE,1
26,484,1046,8.25233644859813,94481,406,0.85,TRUE,1
26,510,1051,7.66666666666667,110400,407,0.87,TRUE,1
26,540,1057,7.73983739837398,117096,408,0.81,TRUE,1
26,565,1110,7.24074074074074,84456,409,0.22,TRUE,1
26,581,1077,8.81553398058252,93524,410,0.39,TRUE,1
26,598,1039,2.44155844155844,14476,411,0.26,TRUE,1
26,620,1043,9.32258064516129,80631,412,0.1,TRUE,1
26,640,1027,8.51190476190476,60060,413,0.14,TRUE,1
26,658,1028,8.85897435897436,53898,414,0.1,TRUE,1
26,695,1006,8.98795180722892,61918,417,0.71,TRUE,1
26,715,1000,8.30337078651685,65771,418,0.86,TRUE,1
26,735,994,8.52873563218391,64554,419,0.76,TRUE,1
26,751,995,8.08510638297872,71440,420,0.42,TRUE,1
26,776,995,8.23863636363636,63800,422,0.41,TRUE,1
26,793,996,8.57471264367816,64902,423,0.63,TRUE,1
26,817,1002,9.41772151898734,58776,425,0.75,TRUE,1
26,830,1005,9.86075949367089,61541,426,0.78,TRUE,1
26,842,996,9.39506172839506,61641,427,0.5,TRUE,1
26,859,982,9.20987654320988,60426,428,0.79,TRUE,1
26,878,965,8.83333333333333,62328,429,0.82,TRUE,1
26,896,963,8.75581395348837,64758,430,0.81,TRUE,1
26,909,961,8.61176470588235,62220,431,0.78,TRUE,1
26,927,950,8.03260869565217,67988,432,0.83,TRUE,1
26,942,944,8.55172413793103,64728,433,0.84,TRUE,1
26,962,939,8.07777777777778,65430,434,0.85,TRUE,1
26,985,936,7.8494623655914,67890,435,0.86,TRUE,1
26,1016,927,8.19565217391304,69368,436,0.82,TRUE,1
26,1040,969,8.75,45360,437,0.85,TRUE,1
26,1055,1003,10.6851851851852,31158,438,0.55,TRUE,1
26,1065,1068,12.0263157894737,17366,439,0.56,TRUE,1
30,32,1095,0,0,447,0.74,TRUE,1
30,38,1002,7.53424657534247,40150,448,0.86,TRUE,1
30,41,959,6.98765432098765,45846,449,0.89,TRUE,1
30,47,973,7.50549450549451,62153,450,0.85,TRUE,1
30,58,963,5.33636363636364,64570,451,0.73,TRUE,1
30,77,968,4.41984732824428,75849,452,0.73,TRUE,1
30,97,994,4.60483870967742,70804,453,0.86,TRUE,1
30,116,1014,5.03571428571429,63168,454,0.87,TRUE,1
30,137,1033,5.11607142857143,64176,455,0.84,TRUE,1
30,165,1077,6.37962962962963,74412,456,0.85,TRUE,1
30,192,1097,6.11504424778761,78083,457,0.87,TRUE,1
30,210,1092,6.5360824742268,61498,458,0.84,TRUE,1
30,221,1073,5.67326732673267,57873,459,0.87,TRUE,1
30,240,1076,5.5,59488,460,0.87,TRUE,1
30,258,1115,6.35454545454545,76890,461,0.88,TRUE,1
30,269,1138,5.39230769230769,91130,462,0.9,TRUE,1
30,283,1135,5.44360902255639,96292,463,0.57,TRUE,1
30,296,1127,5.58461538461538,94380,464,0.58,TRUE,1
30,307,1079,6.62992125984252,106934,465,0.89,TRUE,1
30,316,1060,7.23931623931624,99099,466,0.19,TRUE,1
30,325,1052,7.5,97470,467,0.41,TRUE,1
30,344,1029,6.71428571428571,74025,468,0.78,TRUE,1
30,355,1077,6.51724137931035,87696,469,0.87,TRUE,1
30,356,1089,6.47967479674797,98031,470,0.89,TRUE,1
30,373,1091,7.51923076923077,81328,471,0.86,TRUE,1
30,385,1090,6.71304347826087,88780,472,0.88,TRUE,1
30,396,1072,7.29245283018868,81938,473,0.86,TRUE,1
30,406,1079,6.89565217391304,91195,474,0.85,TRUE,1
30,424,1077,7.9811320754717,89676,475,0.76,TRUE,1
30,446,1022,6.7979797979798,66627,476,0.84,TRUE,1
30,457,1034,7.10434782608696,93955,477,0.84,TRUE,1
30,472,1021,7.57575757575758,74250,478,0.87,TRUE,1
30,487,1004,7.29896907216495,68676,479,0.85,TRUE,1
30,498,994,7.16,71600,480,0.8,TRUE,1
30,504,989,7.4468085106383,65800,481,0.86,TRUE,1
30,507,995,7.39784946236559,63984,482,0.85,TRUE,1
30,514,1011,7.26262626262626,71181,483,0.77,TRUE,1
30,521,1022,7.70967741935484,66681,484,0.71,TRUE,1
30,527,1018,7.54736842105263,68115,485,0.81,TRUE,1
30,537,1016,7.43010752688172,64263,486,0.79,TRUE,1
30,544,1013,7.52688172043011,65100,487,0.68,TRUE,1
30,549,1015,7.22105263157895,65170,488,0.81,TRUE,1
30,547,1064,7.01680672268908,99365,489,0.63,TRUE,1
30,552,1096,7.14432989690722,67221,490,0.61,TRUE,1
30,550,1109,6.86538461538462,74256,491,0.63,TRUE,1
30,560,1113,7.18390804597701,54375,492,0.77,TRUE,1
30,571,1111,7.22093023255814,53406,493,0.87,TRUE,1
30,579,1104,7.34117647058824,53040,494,0.86,TRUE,1
30,589,1089,8.45205479452055,45041,495,0.73,TRUE,1
30,597,1072,6.76086956521739,57224,496,0.8,TRUE,1
30,615,1062,7.36046511627907,54438,497,0.82,TRUE,1
30,634,1058,7.90123456790123,51840,498,0.77,TRUE,1
30,655,1045,7.61797752808989,60342,499,0.71,TRUE,1
30,673,1035,7.8,49920,500,0.81,TRUE,1
30,687,1034,6.98550724637681,133032,501,0.77,TRUE,1
30,701,1058,6.91489361702128,61100,502,0.52,TRUE,1
30,723,1048,7.11827956989247,61566,503,0.7,TRUE,1
30,745,1039,6.68367346938776,64190,504,0.7,TRUE,1
30,768,1038,6.48514851485149,66155,505,0.45,TRUE,1
30,785,1048,6.4950495049505,66256,506,0.62,TRUE,1
30,794,1066,6.19626168224299,70941,507,0.36,TRUE,1
30,805,1077,6.1588785046729,70513,508,0.52,TRUE,1
30,811,1086,6.11926605504587,72703,509,0.6,TRUE,1
30,814,1116,5.6218487394958,79611,510,0.78,TRUE,1
30,821,1121,5.71186440677966,79532,511,0.82,TRUE,1
30,830,1121,7.04444444444444,57060,512,0.68,TRUE,1
30,830,1130,6.49484536082474,61110,513,0.74,TRUE,1
30,840,1129,7.56692913385827,122047,514,0.52,TRUE,1
30,841,1169,7.95833333333333,114600,515,0.64,TRUE,1
30,846,1199,8.06837606837607,110448,516,0.61,TRUE,1
30,852,1170,8.07692307692308,49140,517,0.77,TRUE,1
30,850,1219,6.01807228915663,165834,518,0.55,TRUE,1
30,869,1195,8.04310344827586,108228,519,0.68,TRUE,1
30,886,1157,7.88235294117647,111622,520,0.68,TRUE,1
30,895,1134,8.2972972972973,102231,521,0.58,TRUE,1
30,907,1127,6.86274509803922,71400,522,0.81,TRUE,1
